sku,pick_frequency,total_quantity_ea,active_days,cumulative_frequency_share,velocity_class,req_max_item_length,req_max_item_width,req_max_item_height,req_max_item_weight,physical_data_status,physical_storage_class
110374,647,14670.0,165,0.765256,A,11.5,4.5,6.0,,MISSING,UNVERIFIED_OVERSIZE
111223,646,4170.0,172,0.765914,A,5.9,12.3,2.8,25.0,COMPLETE,STANDARD
110309,644,12590.0,159,0.766569,A,4.9,12.2,3.4,,MISSING,UNVERIFIED_OVERSIZE
110322,642,7923.0,97,0.767222,A,4.0,8.5,2.4,45.0,COMPLETE,STANDARD
124205,642,1505.0,86,0.767875,A,4.5,3.5,12.0,,MISSING,UNVERIFIED_OVERSIZE
139112,642,9425.0,57,0.768528,A,150.0,50.0,95.0,,MISSING,UNVERIFIED_OVERSIZE
107207,640,6096.0,134,0.769179,A,4.2,14.0,8.7,60.0,COMPLETE,STANDARD
127626,640,5361.0,164,0.76983,A,4.9,12.6,6.7,10.0,COMPLETE,STANDARD
107255,639,2077.0,165,0.77048,A,12.5,2.5,3.5,,MISSING,UNVERIFIED_OVERSIZE
111997,638,77400.0,124,0.771129,A,18.0,8.6,10.0,,MISSING,UNVERIFIED_OVERSIZE
101153,637,10373.0,51,0.771777,A,4.8,4.8,11.0,,MISSING,UNVERIFIED_OVERSIZE
110136,636,4476.0,169,0.772424,A,5.6,13.4,2.5,10.0,COMPLETE,STANDARD
101280,634,1265.0,160,0.773069,A,5.3,11.0,3.7,25.0,COMPLETE,STANDARD
131663,634,3998.0,56,0.773714,A,,,,,MISSING,UNVERIFIED_OVERSIZE
110536,633,1300.0,162,0.774358,A,3.5,3.2,8.2,,MISSING,UNVERIFIED_OVERSIZE
132276,633,8006.0,54,0.775002,A,4.6,12.9,3.0,245.0,COMPLETE,STANDARD
107268,630,1356.0,158,0.775643,A,4.5,3.0,13.0,,MISSING,UNVERIFIED_OVERSIZE
110439,629,9510.0,136,0.776283,A,,,,,MISSING,UNVERIFIED_OVERSIZE
124183,629,1197.0,156,0.776923,A,3.8,13.1,3.5,45.0,COMPLETE,STANDARD
111275,626,3618.0,158,0.77756,A,5.3,16.2,7.7,25.0,COMPLETE,OVERSIZE
112319,625,1692.0,170,0.778196,A,13.0,2.5,3.0,,MISSING,UNVERIFIED_OVERSIZE
122631,625,2554.0,165,0.778831,A,3.5,11.9,2.7,25.0,COMPLETE,STANDARD
107303,622,1882.0,145,0.779464,A,12.0,3.4,11.9,,MISSING,UNVERIFIED_OVERSIZE
111281,620,2416.0,148,0.780095,A,13.6,2.0,5.5,,MISSING,UNVERIFIED_OVERSIZE
112283,620,1701.0,141,0.780726,A,,,,,MISSING,UNVERIFIED_OVERSIZE
112430,620,3975.0,165,0.781356,A,4.2,13.3,6.5,20.0,COMPLETE,STANDARD
131976,620,6972.0,129,0.781987,A,9.0,14.9,5.9,70.0,COMPLETE,STANDARD
110485,618,39850.0,85,0.782616,A,26.5,12.5,5.5,,MISSING,UNVERIFIED_OVERSIZE
111348,617,1725.0,156,0.783243,A,4.5,10.2,3.2,20.0,COMPLETE,STANDARD
110215,615,2567.0,168,0.783869,A,7.6,9.5,2.4,30.0,COMPLETE,STANDARD
110618,615,1129.0,153,0.784495,A,12.1,16.4,5.1,150.0,COMPLETE,OVERSIZE
135158,614,6366.0,97,0.785119,A,,,,,MISSING,UNVERIFIED_OVERSIZE
101063,613,2646.0,60,0.785743,A,15.4,2.5,7.5,,MISSING,UNVERIFIED_OVERSIZE
110412,610,4520.0,142,0.786363,A,8.7,3.0,6.0,,MISSING,UNVERIFIED_OVERSIZE
110580,609,1980.0,90,0.786983,A,4.5,3.3,10.5,,MISSING,UNVERIFIED_OVERSIZE
110525,602,1634.0,155,0.787595,A,3.6,9.2,2.2,15.0,COMPLETE,STANDARD
111222,599,3777.0,152,0.788205,A,12.4,2.5,5.8,,MISSING,UNVERIFIED_OVERSIZE
110329,595,11860.0,115,0.78881,A,6.9,9.7,9.8,170.0,COMPLETE,STANDARD
110363,595,94300.0,168,0.789415,A,4.7,10.7,2.1,80.0,COMPLETE,STANDARD
101299,593,2194.0,167,0.790019,A,4.6,17.6,10.3,35.0,COMPLETE,OVERSIZE
110156,592,4677.0,145,0.790621,A,5.8,9.9,3.5,50.0,COMPLETE,STANDARD
120778,592,4113.0,167,0.791223,A,12.0,2.5,7.5,,MISSING,UNVERIFIED_OVERSIZE
101215,590,1101.0,142,0.791823,A,13.0,2.5,3.5,,MISSING,UNVERIFIED_OVERSIZE
134100,588,2403.0,57,0.792422,A,,,,,MISSING,UNVERIFIED_OVERSIZE
107204,587,4516.0,87,0.793019,A,12.5,1.8,6.2,,MISSING,UNVERIFIED_OVERSIZE
214618,585,10260.0,149,0.793614,A,11.9,6.5,6.0,,MISSING,UNVERIFIED_OVERSIZE
107106,584,9853.0,79,0.794208,A,,,,,MISSING,UNVERIFIED_OVERSIZE
112011,584,13400.0,109,0.794802,A,8.5,5.0,6.0,,MISSING,UNVERIFIED_OVERSIZE
107333,582,1671.0,157,0.795394,A,12.7,2.5,3.0,,MISSING,UNVERIFIED_OVERSIZE
110437,580,107900.0,172,0.795984,A,4.1,8.3,4.9,25.0,COMPLETE,STANDARD
111210,580,3687.0,170,0.796574,A,3.7,11.4,6.5,20.0,COMPLETE,STANDARD
110174,578,2156.0,170,0.797162,A,4.8,9.1,2.6,45.0,COMPLETE,STANDARD
112277,578,1320.0,163,0.79775,A,3.7,12.0,2.9,60.0,COMPLETE,STANDARD
123311,578,8585.0,167,0.798338,A,6.8,15.1,6.1,50.0,COMPLETE,STANDARD
123034,576,48210.0,96,0.798924,A,,,,,MISSING,UNVERIFIED_OVERSIZE
101145,575,1113.0,164,0.799509,A,8.3,2.0,10.0,,MISSING,UNVERIFIED_OVERSIZE
121745,574,9280.0,163,0.800093,B,6.8,11.7,7.9,175.0,COMPLETE,STANDARD
135157,574,5421.0,160,0.800677,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110481,573,3549.0,145,0.80126,B,6.6,8.3,4.0,30.0,COMPLETE,STANDARD
114652,569,23275.0,64,0.801839,B,10.5,7.0,10.0,,MISSING,UNVERIFIED_OVERSIZE
132280,569,6680.0,33,0.802418,B,,,,,MISSING,UNVERIFIED_OVERSIZE
120049,568,33700.0,148,0.802995,B,9.4,21.7,11.6,245.0,COMPLETE,OVERSIZE
110200,567,5220.0,169,0.803572,B,5.6,10.6,6.3,110.0,COMPLETE,STANDARD
111303,566,4158.0,166,0.804148,B,12.4,2.5,6.7,,MISSING,UNVERIFIED_OVERSIZE
125462,566,14320.0,74,0.804724,B,,,,,MISSING,UNVERIFIED_OVERSIZE
134669,566,7714.0,120,0.8053,B,,,,,MISSING,UNVERIFIED_OVERSIZE
117431,562,6294.0,148,0.805871,B,5.9,9.4,5.6,50.0,COMPLETE,STANDARD
101266,561,1453.0,89,0.806442,B,3.0,2.0,8.0,,MISSING,UNVERIFIED_OVERSIZE
112366,559,15290.0,114,0.807011,B,4.5,10.0,4.5,,MISSING,UNVERIFIED_OVERSIZE
124080,558,1686.0,151,0.807578,B,9.5,2.0,4.0,,MISSING,UNVERIFIED_OVERSIZE
107162,556,1264.0,98,0.808144,B,4.5,4.5,10.7,,MISSING,UNVERIFIED_OVERSIZE
112009,552,20550.0,72,0.808705,B,,,,,MISSING,UNVERIFIED_OVERSIZE
115181,552,1378.0,157,0.809267,B,4.2,12.5,4.2,45.0,COMPLETE,STANDARD
110609,549,10910.0,138,0.809826,B,,,,,MISSING,UNVERIFIED_OVERSIZE
101334,547,5898.0,167,0.810382,B,14.9,6.4,7.5,,MISSING,UNVERIFIED_OVERSIZE
101073,546,1193.0,156,0.810937,B,4.0,11.4,5.7,60.0,COMPLETE,STANDARD
107274,546,1144.0,165,0.811493,B,3.9,10.2,3.5,20.0,COMPLETE,STANDARD
110622,546,8570.0,163,0.812048,B,11.0,6.0,6.0,,MISSING,UNVERIFIED_OVERSIZE
107343,545,1056.0,153,0.812603,B,13.0,2.7,4.7,,MISSING,UNVERIFIED_OVERSIZE
121807,545,1872.0,151,0.813157,B,,,,,MISSING,UNVERIFIED_OVERSIZE
112435,543,10280.0,119,0.81371,B,7.9,12.9,13.9,270.0,COMPLETE,OVERWEIGHT
112377,542,18660.0,110,0.814261,B,10.5,4.2,4.5,,MISSING,UNVERIFIED_OVERSIZE
111241,538,4001.0,27,0.814808,B,2.8,2.8,5.0,,MISSING,UNVERIFIED_OVERSIZE
110426,537,19430.0,125,0.815355,B,,,,,MISSING,UNVERIFIED_OVERSIZE
104397,533,5299.0,41,0.815897,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110151,532,8540.0,152,0.816438,B,4.8,11.5,5.2,80.0,COMPLETE,STANDARD
110464,532,5735.0,159,0.816979,B,6.5,11.8,5.9,85.0,COMPLETE,STANDARD
112286,532,1601.0,92,0.81752,B,16.8,4.0,5.0,,MISSING,UNVERIFIED_OVERSIZE
109969,531,14492.0,64,0.818061,B,4.3,4.3,10.5,,MISSING,UNVERIFIED_OVERSIZE
101182,530,1066.0,108,0.8186,B,2.8,9.8,3.5,15.0,COMPLETE,STANDARD
107573,530,10576.0,151,0.819139,B,7.4,7.4,14.5,275.0,COMPLETE,OVERWEIGHT
111264,530,7760.0,165,0.819678,B,5.6,11.4,9.5,95.0,COMPLETE,STANDARD
101235,528,1401.0,150,0.820215,B,9.2,2.5,5.5,,MISSING,UNVERIFIED_OVERSIZE
112069,524,860.0,143,0.820748,B,3.7,10.6,11.6,80.0,COMPLETE,STANDARD
112381,524,6830.0,164,0.821281,B,,,,,MISSING,UNVERIFIED_OVERSIZE
122686,523,7910.0,141,0.821813,B,,,,,MISSING,UNVERIFIED_OVERSIZE
112432,522,82500.0,41,0.822344,B,21.5,9.0,11.0,,MISSING,UNVERIFIED_OVERSIZE
115095,519,1799.0,96,0.822872,B,,,,,MISSING,UNVERIFIED_OVERSIZE
117027,519,30240.0,85,0.8234,B,7.0,6.4,5.5,,MISSING,UNVERIFIED_OVERSIZE
107105,518,1704.0,140,0.823927,B,4.5,12.2,3.2,30.0,COMPLETE,STANDARD
110229,517,3285.0,165,0.824453,B,11.0,2.5,6.0,,MISSING,UNVERIFIED_OVERSIZE
107175,515,3913.0,119,0.824977,B,3.5,14.7,8.2,15.0,COMPLETE,STANDARD
125185,515,942.0,150,0.825501,B,7.3,9.9,5.7,70.0,COMPLETE,STANDARD
104429,514,3828.0,145,0.826024,B,13.1,3.6,9.0,,MISSING,UNVERIFIED_OVERSIZE
110500,514,907.0,148,0.826547,B,5.3,3.3,9.0,,MISSING,UNVERIFIED_OVERSIZE
111988,514,50820.0,147,0.82707,B,3.5,10.5,4.8,23.0,COMPLETE,STANDARD
111350,513,4275.0,165,0.827592,B,4.6,7.9,2.4,,MISSING,UNVERIFIED_OVERSIZE
111897,513,30950.0,141,0.828114,B,8.8,20.9,19.2,585.0,COMPLETE,OVERSIZE_AND_OVERWEIGHT
107330,512,2579.0,163,0.828634,B,4.3,14.2,4.2,45.0,COMPLETE,STANDARD
100167,511,1183.0,151,0.829154,B,,,,,MISSING,UNVERIFIED_OVERSIZE
101325,511,921.0,148,0.829674,B,3.0,3.0,7.0,,MISSING,UNVERIFIED_OVERSIZE
111301,511,3210.0,152,0.830194,B,8.6,2.3,4.5,,MISSING,UNVERIFIED_OVERSIZE
115794,510,10236.0,125,0.830713,B,4.9,9.8,4.7,25.0,COMPLETE,STANDARD
101067,509,941.0,134,0.831231,B,,,,,MISSING,UNVERIFIED_OVERSIZE
134546,509,1724.0,154,0.831748,B,7.4,12.3,3.1,10.0,COMPLETE,STANDARD
101254,506,829.0,132,0.832263,B,5.1,11.4,7.0,20.0,COMPLETE,STANDARD
101322,506,1148.0,159,0.832778,B,13.0,4.2,7.0,,MISSING,UNVERIFIED_OVERSIZE
107168,506,1642.0,121,0.833293,B,5.6,8.2,2.3,20.0,COMPLETE,STANDARD
111265,504,13332.0,61,0.833805,B,11.6,20.0,5.0,,MISSING,UNVERIFIED_OVERSIZE
101265,502,1465.0,48,0.834316,B,2.8,7.0,3.2,20.0,COMPLETE,STANDARD
101328,501,5808.0,147,0.834826,B,5.0,14.5,10.0,90.0,COMPLETE,STANDARD
126347,501,1201.0,141,0.835335,B,4.2,9.1,3.5,30.0,COMPLETE,STANDARD
112008,500,8120.0,125,0.835844,B,11.4,6.0,6.5,,MISSING,UNVERIFIED_OVERSIZE
112357,499,37700.0,76,0.836352,B,18.0,8.5,8.8,,MISSING,UNVERIFIED_OVERSIZE
110338,498,47252.0,29,0.836858,B,11.5,2.5,6.4,,MISSING,UNVERIFIED_OVERSIZE
101184,497,963.0,153,0.837364,B,3.8,10.5,3.5,20.0,COMPLETE,STANDARD
117025,497,4728.0,138,0.837869,B,,,,,MISSING,UNVERIFIED_OVERSIZE
107444,496,850.0,163,0.838374,B,9.1,4.5,10.5,,MISSING,UNVERIFIED_OVERSIZE
110212,496,6400.0,156,0.838879,B,4.8,12.1,8.5,90.0,COMPLETE,STANDARD
110497,495,2672.0,39,0.839382,B,4.0,3.0,9.9,,MISSING,UNVERIFIED_OVERSIZE
110356,494,8360.0,166,0.839885,B,5.1,10.5,6.7,55.0,COMPLETE,STANDARD
101282,492,925.0,143,0.840385,B,3.9,6.1,3.2,41.0,COMPLETE,STANDARD
134916,491,27666.0,38,0.840885,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110378,490,6900.0,142,0.841383,B,8.5,6.5,4.5,,MISSING,UNVERIFIED_OVERSIZE
111243,490,6096.0,160,0.841882,B,4.1,12.2,6.1,65.0,COMPLETE,STANDARD
111998,490,7390.0,119,0.84238,B,11.5,5.9,8.3,,MISSING,UNVERIFIED_OVERSIZE
101096,489,1374.0,141,0.842878,B,6.4,6.0,13.0,,MISSING,UNVERIFIED_OVERSIZE
101281,488,990.0,130,0.843374,B,4.7,7.5,3.2,55.0,COMPLETE,STANDARD
110394,487,5412.0,164,0.84387,B,5.5,13.4,4.6,50.0,COMPLETE,STANDARD
112313,487,14440.0,124,0.844365,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110552,484,1120.0,153,0.844857,B,4.2,12.6,2.5,20.0,COMPLETE,STANDARD
110379,483,81800.0,51,0.845349,B,18.0,7.0,9.5,,MISSING,UNVERIFIED_OVERSIZE
149347,483,2138.0,163,0.84584,B,3.5,9.8,6.5,150.0,COMPLETE,STANDARD
110585,482,4020.0,150,0.84633,B,12.4,4.5,5.0,,MISSING,UNVERIFIED_OVERSIZE
101103,477,1448.0,69,0.846816,B,5.8,5.8,13.0,,MISSING,UNVERIFIED_OVERSIZE
101071,476,821.0,159,0.8473,B,4.2,16.8,9.7,25.0,COMPLETE,OVERSIZE
110607,476,8460.0,123,0.847784,B,9.7,2.0,8.5,,MISSING,UNVERIFIED_OVERSIZE
107104,475,7462.0,29,0.848267,B,4.8,4.8,12.5,,MISSING,UNVERIFIED_OVERSIZE
125181,473,3681.0,161,0.848749,B,6.2,12.8,3.4,25.0,COMPLETE,STANDARD
110847,469,15120.0,88,0.849226,B,12.0,8.0,7.5,,MISSING,UNVERIFIED_OVERSIZE
115770,467,4350.0,134,0.849701,B,11.5,2.0,5.0,,MISSING,UNVERIFIED_OVERSIZE
110311,466,4161.0,109,0.850175,B,5.1,11.8,2.5,20.0,COMPLETE,STANDARD
110548,461,2541.0,159,0.850644,B,8.4,13.5,3.6,45.0,COMPLETE,STANDARD
112195,461,3355.0,139,0.851113,B,6.1,11.4,4.0,35.0,COMPLETE,STANDARD
101292,460,1080.0,129,0.851581,B,9.0,2.0,6.5,,MISSING,UNVERIFIED_OVERSIZE
129719,460,4780.0,155,0.852049,B,10.5,4.0,4.5,,MISSING,UNVERIFIED_OVERSIZE
112061,459,18050.0,96,0.852516,B,4.3,7.9,3.0,25.0,COMPLETE,STANDARD
107400,458,1346.0,139,0.852982,B,3.5,5.6,7.7,45.0,COMPLETE,STANDARD
138386,458,3201.0,128,0.853447,B,,,,,MISSING,UNVERIFIED_OVERSIZE
111229,456,1926.0,154,0.853911,B,13.6,2.0,5.5,,MISSING,UNVERIFIED_OVERSIZE
112019,456,3002.0,67,0.854375,B,,,,,MISSING,UNVERIFIED_OVERSIZE
107389,455,1278.0,63,0.854838,B,2.9,2.9,7.0,,MISSING,UNVERIFIED_OVERSIZE
133306,454,7338.0,142,0.8553,B,,,,,MISSING,UNVERIFIED_OVERSIZE
135744,452,7000.0,50,0.85576,B,,,,,MISSING,UNVERIFIED_OVERSIZE
138368,452,2016.0,150,0.85622,B,3.0,13.7,5.7,15.0,COMPLETE,STANDARD
112351,451,3237.0,80,0.856678,B,,,,,MISSING,UNVERIFIED_OVERSIZE
111837,450,4644.0,140,0.857136,B,4.9,11.6,5.6,45.0,COMPLETE,STANDARD
107095,449,1500.0,164,0.857593,B,2.8,8.4,6.0,14.0,COMPLETE,STANDARD
101045,447,2210.0,134,0.858048,B,9.5,2.0,7.0,,MISSING,UNVERIFIED_OVERSIZE
117427,447,794.0,118,0.858502,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110109,446,10990.0,146,0.858956,B,8.8,6.2,9.0,,MISSING,UNVERIFIED_OVERSIZE
110527,445,1195.0,141,0.859409,B,9.0,2.0,3.0,,MISSING,UNVERIFIED_OVERSIZE
110624,445,6770.0,147,0.859862,B,13.0,7.0,7.0,,MISSING,UNVERIFIED_OVERSIZE
112368,445,915.0,154,0.860314,B,4.0,11.3,4.5,20.0,COMPLETE,STANDARD
101021,444,963.0,164,0.860766,B,8.4,13.1,4.4,45.0,COMPLETE,STANDARD
121937,443,6340.0,136,0.861217,B,4.9,11.0,5.5,55.0,COMPLETE,STANDARD
112364,442,873.0,158,0.861666,B,9.6,2.0,5.8,,MISSING,UNVERIFIED_OVERSIZE
110199,441,1696.0,159,0.862115,B,12.3,1.9,5.8,,MISSING,UNVERIFIED_OVERSIZE
101164,440,65800.0,149,0.862562,B,4.8,5.0,7.7,75.0,COMPLETE,STANDARD
110449,440,5135.0,153,0.86301,B,9.5,3.5,4.0,,MISSING,UNVERIFIED_OVERSIZE
115951,440,55003.0,147,0.863458,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110192,438,7480.0,111,0.863903,B,10.7,5.0,5.2,,MISSING,UNVERIFIED_OVERSIZE
111328,438,4035.0,146,0.864349,B,11.5,4.5,7.5,,MISSING,UNVERIFIED_OVERSIZE
111367,436,3278.0,67,0.864792,B,8.0,2.0,5.5,,MISSING,UNVERIFIED_OVERSIZE
101336,435,668.0,146,0.865235,B,9.3,15.1,6.4,95.0,COMPLETE,STANDARD
107347,435,860.0,158,0.865677,B,4.5,10.2,4.6,45.0,COMPLETE,STANDARD
110542,434,6670.0,130,0.866119,B,11.4,19.9,7.1,320.0,COMPLETE,OVERSIZE_AND_OVERWEIGHT
112247,434,14010.0,46,0.86656,B,8.9,9.6,11.5,340.0,COMPLETE,OVERWEIGHT
110533,432,2500.0,52,0.867,B,12.5,2.5,3.5,,MISSING,UNVERIFIED_OVERSIZE
112316,430,808.0,148,0.867437,B,,,,,MISSING,UNVERIFIED_OVERSIZE
112445,430,2052.0,150,0.867875,B,6.2,12.2,2.3,20.0,COMPLETE,STANDARD
110397,429,20524.0,77,0.868311,B,6.5,5.5,7.5,,MISSING,UNVERIFIED_OVERSIZE
110453,428,3198.0,153,0.868747,B,9.0,3.5,14.5,,MISSING,UNVERIFIED_OVERSIZE
101128,427,3552.0,64,0.869181,B,12.5,1.8,6.0,,MISSING,UNVERIFIED_OVERSIZE
112022,427,2568.0,142,0.869615,B,5.9,12.3,3.7,15.0,COMPLETE,STANDARD
140087,426,1144.0,112,0.870049,B,,,,,MISSING,UNVERIFIED_OVERSIZE
124795,425,5380.0,139,0.870481,B,,,,,MISSING,UNVERIFIED_OVERSIZE
107186,424,3690.0,98,0.870912,B,9.5,2.0,4.0,,MISSING,UNVERIFIED_OVERSIZE
110282,424,8820.0,71,0.871344,B,6.0,11.5,9.0,,MISSING,UNVERIFIED_OVERSIZE
111366,424,3036.0,164,0.871775,B,11.5,2.5,5.0,,MISSING,UNVERIFIED_OVERSIZE
112073,424,661.0,110,0.872206,B,5.2,3.9,9.0,,MISSING,UNVERIFIED_OVERSIZE
110310,422,4365.0,85,0.872636,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110381,422,56400.0,99,0.873065,B,17.0,9.0,10.0,,MISSING,UNVERIFIED_OVERSIZE
111390,422,1570.0,159,0.873494,B,4.2,16.1,9.7,15.0,COMPLETE,OVERSIZE
120272,422,712.0,135,0.873924,B,8.0,1.8,4.2,,MISSING,UNVERIFIED_OVERSIZE
110190,421,8460.0,156,0.874352,B,15.0,7.5,9.5,,MISSING,UNVERIFIED_OVERSIZE
112081,421,4212.0,68,0.87478,B,7.1,13.8,4.5,50.0,COMPLETE,STANDARD
122556,417,1696.0,135,0.875204,B,5.7,9.9,2.6,20.0,COMPLETE,STANDARD
101174,415,586.0,145,0.875627,B,,,,,MISSING,UNVERIFIED_OVERSIZE
111356,415,5022.0,80,0.876049,B,8.5,4.9,6.0,,MISSING,UNVERIFIED_OVERSIZE
111315,414,796.0,152,0.87647,B,3.0,3.0,8.5,,MISSING,UNVERIFIED_OVERSIZE
112323,414,1276.0,158,0.876891,B,3.5,14.0,4.2,15.0,COMPLETE,STANDARD
135096,413,4237.0,114,0.877311,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110170,412,2032.0,151,0.87773,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110173,411,10980.0,93,0.878149,B,3.8,8.3,5.9,45.0,COMPLETE,STANDARD
107258,410,2055.0,130,0.878566,B,4.2,15.4,6.2,20.0,COMPLETE,STANDARD
131889,410,539000.0,101,0.878983,B,9.1,15.1,7.7,260.0,COMPLETE,OVERWEIGHT
110523,409,1183.0,134,0.879399,B,11.7,2.5,3.5,,MISSING,UNVERIFIED_OVERSIZE
138351,409,3681.0,120,0.879815,B,7.7,11.8,3.3,45.0,COMPLETE,STANDARD
107291,403,677.0,152,0.880225,B,13.2,2.7,4.0,,MISSING,UNVERIFIED_OVERSIZE
110496,403,2221.0,53,0.880635,B,3.4,3.2,9.0,,MISSING,UNVERIFIED_OVERSIZE
125617,401,2286.0,134,0.881043,B,8.2,13.7,3.4,20.0,COMPLETE,STANDARD
112308,400,1456.0,146,0.88145,B,,,,,MISSING,UNVERIFIED_OVERSIZE
112330,400,69900.0,151,0.881857,B,4.8,4.7,8.0,,MISSING,UNVERIFIED_OVERSIZE
139021,400,1869.0,111,0.882264,B,,,,,MISSING,UNVERIFIED_OVERSIZE
113218,399,5192.0,144,0.882669,B,4.7,7.0,5.0,10.0,COMPLETE,STANDARD
101303,397,639.0,148,0.883073,B,4.3,4.3,6.5,,MISSING,UNVERIFIED_OVERSIZE
101167,396,1081.0,157,0.883476,B,9.0,3.2,6.0,,MISSING,UNVERIFIED_OVERSIZE
131642,395,6570.0,120,0.883878,B,,,,,MISSING,UNVERIFIED_OVERSIZE
101044,394,1068.0,78,0.884279,B,11.0,3.2,6.2,,MISSING,UNVERIFIED_OVERSIZE
110187,393,2982.0,51,0.884679,B,4.7,14.9,7.5,50.0,COMPLETE,STANDARD
135012,393,8728.0,47,0.885078,B,4.8,7.9,3.0,15.0,COMPLETE,STANDARD
112211,391,1574.0,153,0.885476,B,5.6,13.3,2.6,10.0,COMPLETE,STANDARD
112266,391,6891.0,141,0.885874,B,,,,,MISSING,UNVERIFIED_OVERSIZE
140016,390,2324.0,56,0.886271,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110307,389,3966.0,146,0.886666,B,6.5,19.3,8.4,185.0,COMPLETE,OVERSIZE
117422,389,1182.0,138,0.887062,B,,,,,MISSING,UNVERIFIED_OVERSIZE
135161,386,8810.0,120,0.887455,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110341,385,4500.0,155,0.887846,B,4.8,11.6,6.7,55.0,COMPLETE,STANDARD
112072,382,728.0,128,0.888235,B,4.4,3.8,11.5,,MISSING,UNVERIFIED_OVERSIZE
114748,382,733.0,137,0.888624,B,,,,,MISSING,UNVERIFIED_OVERSIZE
127465,382,2684.0,35,0.889012,B,,,,,MISSING,UNVERIFIED_OVERSIZE
101030,380,626.0,134,0.889399,B,13.7,3.0,3.5,,MISSING,UNVERIFIED_OVERSIZE
133910,380,2293.0,40,0.889785,B,,,,,MISSING,UNVERIFIED_OVERSIZE
101066,379,602.0,119,0.890171,B,6.3,6.3,12.3,60.0,COMPLETE,STANDARD
101084,379,8628.0,118,0.890557,B,4.3,17.3,6.8,70.0,COMPLETE,OVERSIZE
112006,376,4020.0,144,0.890939,B,11.2,3.3,5.5,,MISSING,UNVERIFIED_OVERSIZE
110197,375,2250.0,107,0.891321,B,12.5,2.5,5.9,,MISSING,UNVERIFIED_OVERSIZE
110517,375,4218.0,89,0.891702,B,5.0,9.6,3.6,60.0,COMPLETE,STANDARD
112032,375,5070.0,145,0.892084,B,6.9,13.5,8.5,80.0,COMPLETE,STANDARD
112216,373,5110.0,131,0.892463,B,5.8,13.9,4.1,45.0,COMPLETE,STANDARD
101307,372,736.0,143,0.892841,B,13.5,2.2,5.5,,MISSING,UNVERIFIED_OVERSIZE
110157,372,60500.0,115,0.89322,B,4.4,4.4,8.2,60.0,COMPLETE,STANDARD
121570,372,2740.0,145,0.893598,B,8.0,4.0,6.0,,MISSING,UNVERIFIED_OVERSIZE
113097,371,21500.0,146,0.893976,B,18.0,7.0,18.0,,MISSING,UNVERIFIED_OVERSIZE
110368,370,41600.0,90,0.894352,B,19.0,5.7,5.7,,MISSING,UNVERIFIED_OVERSIZE
124666,368,2778.0,57,0.894727,B,,,,,MISSING,UNVERIFIED_OVERSIZE
110435,366,6027.0,47,0.895099,B,12.0,2.5,6.5,,MISSING,UNVERIFIED_OVERSIZE
111271,365,2756.0,135,0.89547,B,5.8,7.4,2.4,,MISSING,UNVERIFIED_OVERSIZE
115584,365,4320.0,25,0.895841,B,4.8,4.8,12.5,,MISSING,UNVERIFIED_OVERSIZE
112387,362,3120.0,67,0.89621,B,3.8,14.2,6.2,25.0,COMPLETE,STANDARD
107403,361,733.0,80,0.896577,B,4.0,3.0,11.8,,MISSING,UNVERIFIED_OVERSIZE
110290,361,1546.0,132,0.896944,B,4.2,9.1,5.2,30.0,COMPLETE,STANDARD
123128,361,7071.0,133,0.897311,B,5.1,11.4,5.7,15.0,COMPLETE,STANDARD
101068,360,1803.0,19,0.897678,B,4.9,4.9,9.7,,MISSING,UNVERIFIED_OVERSIZE
101110,360,479.0,127,0.898044,B,7.8,13.2,3.3,60.0,COMPLETE,STANDARD
107405,360,675.0,155,0.89841,B,7.1,10.4,2.2,45.0,COMPLETE,STANDARD
101090,359,555.0,107,0.898775,B,9.0,8.0,14.0,,MISSING,UNVERIFIED_OVERSIZE
138245,359,2010.0,47,0.899141,B,,,,,MISSING,UNVERIFIED_OVERSIZE
107192,358,1147.0,143,0.899505,B,9.8,2.0,5.7,,MISSING,UNVERIFIED_OVERSIZE
110196,358,20150.0,83,0.899869,B,18.5,14.0,4.0,,MISSING,UNVERIFIED_OVERSIZE
112395,358,7512.0,132,0.900233,B,6.0,10.0,9.0,,MISSING,UNVERIFIED_OVERSIZE
111368,357,640.0,148,0.900596,B,6.3,12.6,7.2,175.0,COMPLETE,STANDARD
112340,356,1982.0,147,0.900959,B,3.9,13.5,2.7,25.0,COMPLETE,STANDARD
107266,355,543.0,111,0.90132,B,13.0,4.5,13.0,,MISSING,UNVERIFIED_OVERSIZE
110558,355,971.0,89,0.901681,B,3.6,11.5,2.9,40.0,COMPLETE,STANDARD
110239,354,2130.0,151,0.902041,B,4.2,11.9,6.5,25.0,COMPLETE,STANDARD
124994,354,4340.0,147,0.902401,B,4.9,10.1,5.1,45.0,COMPLETE,STANDARD
