resource_id,capacity,before_load,after_load,before_normalized_load,after_normalized_load
lane:339,,5356.499999999998,7122.499999999999,0.27102619599865757,0.36038160757965815
lane:34,,0.0,1774.4999999999998,0.0,0.08978549142156594
lane:340,,5356.499999999998,7122.499999999999,0.27102619599865757,0.36038160757965815
lane:341,,1605.0,1979.4999999999998,0.08120919342440877,0.10015800522343747
lane:342,,0.0,0.0,0.0,0.0
lane:343,,0.0,0.0,0.0,0.0
lane:344,,0.0,0.0,0.0,0.0
lane:345,,0.0,0.0,0.0,0.0
lane:346,,0.0,0.0,0.0,0.0
lane:347,,0.0,0.0,0.0,0.0
lane:348,,0.0,0.0,0.0,0.0
lane:349,,0.0,0.0,0.0,0.0
lane:35,,0.0,1774.4999999999998,0.0,0.08978549142156594
lane:350,,0.0,0.0,0.0,0.0
lane:351,,0.0,0.0,0.0,0.0
lane:352,,0.0,0.0,0.0,0.0
lane:353,,0.0,0.0,0.0,0.0
lane:354,,0.0,0.0,0.0,0.0
lane:355,,0.0,0.0,0.0,0.0
lane:356,,0.0,1420.9999999999998,0.0,0.07189922981687528
lane:357,,0.0,1420.9999999999998,0.0,0.07189922981687528
lane:358,,3605.0,6706.833333333332,0.1824044500280334,0.33934986008220486
lane:359,,3605.0,6706.833333333332,0.1824044500280334,0.33934986008220486
lane:36,,0.0,468.0,0.0,0.023679690045248163
lane:360,,3605.0,6706.833333333332,0.1824044500280334,0.33934986008220486
lane:361,,3605.0,6706.833333333332,0.1824044500280334,0.33934986008220486
lane:362,,28255.0,31018.666666666664,1.429635987667707,1.5694709664178155
lane:363,,28255.0,31018.666666666664,1.429635987667707,1.5694709664178155
lane:364,,28255.0,31018.666666666664,1.429635987667707,1.5694709664178155
lane:365,,26295.999999999996,27885.666666666653,1.3305152338244564,1.410948596948237
lane:366,,26295.999999999996,27885.666666666653,1.3305152338244564,1.410948596948237
lane:367,,26295.999999999996,27885.666666666653,1.3305152338244564,1.410948596948237
lane:368,,26295.999999999996,27885.666666666653,1.3305152338244564,1.410948596948237
lane:369,,20956.499999999996,22706.49999999999,1.0603491975069297,1.1488950470351007
lane:37,,0.0,468.0,0.0,0.023679690045248163
lane:370,,20956.499999999996,22706.49999999999,1.0603491975069297,1.1488950470351007
lane:371,,29302.499999999993,35689.99999999999,1.482637003313855,1.8058293540916812
lane:372,,29302.499999999993,35689.99999999999,1.482637003313855,1.8058293540916812
lane:373,,26833.5,32105.499999999996,1.3577114590366808,1.624462155443835
lane:374,,0.0,0.0,0.0,0.0
lane:375,,0.0,0.0,0.0,0.0
lane:376,,0.0,0.0,0.0,0.0
lane:377,,0.0,0.0,0.0,0.0
lane:378,,0.0,0.0,0.0,0.0
lane:379,,0.0,0.0,0.0,0.0
lane:38,,0.0,0.0,0.0,0.0
lane:380,,0.0,0.0,0.0,0.0
lane:381,,0.0,0.0,0.0,0.0
lane:382,,0.0,0.0,0.0,0.0
lane:383,,0.0,0.0,0.0,0.0
lane:384,,0.0,0.0,0.0,0.0
lane:385,,0.0,0.0,0.0,0.0
lane:386,,0.0,0.0,0.0,0.0
lane:387,,0.0,0.0,0.0,0.0
lane:388,,0.0,0.0,0.0,0.0
lane:389,,0.0,0.0,0.0,0.0
lane:39,,0.0,0.0,0.0,0.0
lane:390,,0.0,0.0,0.0,0.0
lane:391,,0.0,0.0,0.0,0.0
lane:392,,0.0,0.0,0.0,0.0
lane:393,,0.0,1632.0,0.0,0.0825753293885577
lane:394,,0.0,1632.0,0.0,0.0825753293885577
lane:395,,5725.333333333333,10062.166666666666,0.2896882879039761,0.5091217689108858
lane:396,,5725.333333333333,11634.166666666662,0.2896882879039761,0.5886612406013345
lane:397,,5831.333333333333,13338.83333333333,0.2950516365039682,0.674913330979824
lane:398,,6531.333333333333,15306.166666666659,0.33046997631523684,0.7744557317255892
lane:399,,6679.833333333333,13898.16666666666,0.33798372411805594,0.7032142710766376
lane:4,,0.0,0.0,0.0,0.0
lane:40,,0.0,0.0,0.0,0.0
lane:400,,7379.833333333333,14997.499999999996,0.37340206392932457,0.75883793045643
