sku,handling_unit_id,from_rack,to_rack,from,to
114652,SHELF_205,G5_15,G28_7,Z04/A04/B-G5_15/L02/S01,Z17/A02/B-G28_7/L01/S02
114745,SHELF_229,G30_13,G20_2,Z18/A01/B-G30_13/L03/S03,Z14/A02/B-G20_2/L01/S03
114747,SHELF_256,G30_13,G32_8,Z18/A01/B-G30_13/L01/S01,Z19/A03/B-G32_8/L01/S02
114748,SHELF_186,G14_10,G8_6,Z10/A02/B-G14_10/L01/S01,Z06/A02/B-G8_6/L01/S03
114762,SHELF_169,G3_10,G4_9,Z01/A02/B-G3_10/L01/S03,Z01/A03/B-G4_9/L03/S01
114899,SHELF_103,G24_14,G20_8,Z16/A01/B-G24_14/L01/S04,Z14/A02/B-G20_8/L01/S03
115063,SHELF_209,G25_12,G27_6,Z16/A02/B-G25_12/L03/S04,Z17/A01/B-G27_6/L01/S01
115077,SHELF_259,G10_10,G0_8,Z09/A01/B-G10_10/L02/S03,Z03/A01/B-G0_8/L01/S03
115089,SHELF_106,G14_14,G32_15,Z10/A02/B-G14_14/L02/S04,Z18/A03/B-G32_15/L01/S04
115095,SHELF_208,G10_12,G25_5,Z09/A01/B-G10_12/L03/S02,Z16/A02/B-G25_5/L01/S04
115120,SHELF_296,G3_14,G36_9,Z04/A02/B-G3_14/L01/S03,Z20/A02/B-G36_9/L01/S02
115130,SHELF_172,G10_9,G21_5,Z09/A01/B-G10_9/L01/S04,Z15/A01/B-G21_5/L01/S03
115172,SHELF_175,G16_8,G7_7,Z13/A01/B-G16_8/L03/S04,Z06/A01/B-G7_7/L01/S01
115181,SHELF_036,G5_15,G16_12,Z04/A04/B-G5_15/L03/S04,Z13/A01/B-G16_12/L01/S04
115355,SHELF_160,G4_10,G3_10,Z01/A03/B-G4_10/L03/S01,Z01/A02/B-G3_10/L01/S02
115572,SHELF_246,G31_14,G14_1,Z18/A02/B-G31_14/L01/S03,Z12/A02/B-G14_1/L01/S03
115573,SHELF_087,G30_13,G30_14,Z18/A01/B-G30_13/L02/S01,Z18/A01/B-G30_14/L01/S04
115580,SHELF_291,G22_10,G28_2,Z15/A02/B-G22_10/L02/S01,Z21/A04/B-G28_2/L01/S04
115584,SHELF_153,G17_10,G14_5,Z13/A02/B-G17_10/L03/S02,Z10/A02/B-G14_5/L01/S02
115589,SHELF_215,G3_9,G4_7,Z01/A02/B-G3_9/L01/S01,Z01/A03/B-G4_7/L01/S02
115591,SHELF_206,G4_10,G3_8,Z01/A03/B-G4_10/L02/S02,Z01/A02/B-G3_8/L01/S04
115686,SHELF_144,G7_15,G33_14,Z06/A01/B-G7_15/L03/S03,Z18/A04/B-G33_14/L02/S02
115752,SHELF_012,G13_9,G16_14,Z10/A01/B-G13_9/L03/S02,Z13/A01/B-G16_14/L01/S02
115770,SHELF_119,G8_13,G3_12,Z06/A02/B-G8_13/L03/S01,Z04/A02/B-G3_12/L01/S01
115771,SHELF_279,G4_7,G7_2,Z01/A03/B-G4_7/L02/S02,Z02/A01/B-G7_2/L01/S01
115785,SHELF_198,G27_13,G21_4,Z17/A01/B-G27_13/L02/S02,Z15/A01/B-G21_4/L01/S01
115786,SHELF_021,G22_10,G14_13,Z15/A02/B-G22_10/L01/S02,Z10/A02/B-G14_13/L01/S01
115794,SHELF_135,G22_12,G17_6,Z15/A02/B-G22_12/L03/S04,Z13/A02/B-G17_6/L01/S03
115951,SHELF_180,G27_14,G17_4,Z17/A01/B-G27_14/L03/S02,Z13/A02/B-G17_4/L01/S02
115973,SHELF_219,G30_14,G7_5,Z18/A01/B-G30_14/L03/S03,Z06/A01/B-G7_5/L01/S04
115980,SHELF_270,G19_8,G30_5,Z14/A01/B-G19_8/L02/S02,Z19/A01/B-G30_5/L01/S01
115987,SHELF_313,G31_15,G35_6,Z18/A02/B-G31_15/L03/S03,Z20/A01/B-G35_6/L01/S01
115988,SHELF_157,G11_13,G22_6,Z09/A02/B-G11_13/L03/S03,Z15/A02/B-G22_6/L01/S02
115997,SHELF_231,G22_9,G27_5,Z15/A02/B-G22_9/L02/S04,Z17/A01/B-G27_5/L01/S03
116001,SHELF_190,G7_12,G30_9,Z06/A01/B-G7_12/L03/S03,Z19/A01/B-G30_9/L01/S01
116041,SHELF_291,G20_8,G28_2,Z14/A02/B-G20_8/L03/S03,Z21/A04/B-G28_2/L01/S01
116363,SHELF_116,G3_14,G17_7,Z04/A02/B-G3_14/L03/S02,Z13/A02/B-G17_7/L01/S04
117002,SHELF_251,G5_7,G3_6,Z01/A04/B-G5_7/L03/S01,Z01/A02/B-G3_6/L01/S03
117010,SHELF_294,G2_14,G33_6,Z04/A01/B-G2_14/L01/S01,Z19/A04/B-G33_6/L01/S01
117011,SHELF_245,G13_8,G13_1,Z10/A01/B-G13_8/L01/S01,Z12/A01/B-G13_1/L01/S02
117015,SHELF_177,G10_10,G13_4,Z09/A01/B-G10_10/L01/S04,Z10/A01/B-G13_4/L01/S04
117024,SHELF_055,G2_13,G27_14,Z04/A01/B-G2_13/L02/S01,Z17/A01/B-G27_14/L02/S01
117025,SHELF_082,G24_13,G22_10,Z16/A01/B-G24_13/L03/S04,Z15/A02/B-G22_10/L01/S01
117027,SHELF_126,G10_12,G0_14,Z09/A01/B-G10_12/L03/S03,Z03/A01/B-G0_14/L01/S04
117029,SHELF_243,G11_8,G7_4,Z09/A02/B-G11_8/L03/S03,Z06/A01/B-G7_4/L01/S02
117030,SHELF_250,G20_9,G28_5,Z14/A02/B-G20_9/L01/S02,Z17/A02/B-G28_5/L01/S02
117084,SHELF_255,G21_9,G31_7,Z15/A01/B-G21_9/L01/S01,Z19/A02/B-G31_7/L01/S03
117140,SHELF_059,G20_9,G13_10,Z14/A02/B-G20_9/L01/S03,Z10/A01/B-G13_10/L01/S04
117146,SHELF_083,G4_12,G28_13,Z04/A03/B-G4_12/L03/S04,Z17/A02/B-G28_13/L02/S02
117402,SHELF_135,G22_9,G17_6,Z15/A02/B-G22_9/L01/S01,Z13/A02/B-G17_6/L02/S02
117415,SHELF_193,G19_13,G35_14,Z14/A01/B-G19_13/L03/S03,Z20/A01/B-G35_14/L01/S02
117418,SHELF_130,G5_7,G5_10,Z01/A04/B-G5_7/L02/S03,Z01/A04/B-G5_10/L02/S03
117422,SHELF_139,G14_10,G8_8,Z10/A02/B-G14_10/L02/S01,Z06/A02/B-G8_8/L01/S04
117427,SHELF_062,G27_14,G19_10,Z17/A01/B-G27_14/L02/S01,Z14/A01/B-G19_10/L01/S02
117429,SHELF_275,G4_8,G4_4,Z01/A03/B-G4_8/L01/S01,Z01/A03/B-G4_4/L01/S01
117431,SHELF_112,G5_15,G10_8,Z04/A04/B-G5_15/L01/S03,Z09/A01/B-G10_8/L02/S01
117432,SHELF_190,G10_13,G30_9,Z09/A01/B-G10_13/L01/S02,Z19/A01/B-G30_9/L01/S02
117442,SHELF_002,G20_10,G14_15,Z14/A02/B-G20_10/L02/S01,Z10/A02/B-G14_15/L01/S03
118300,SHELF_308,G2_15,G0_4,Z04/A01/B-G2_15/L02/S01,Z03/A01/B-G0_4/L01/S01
118396,SHELF_132,G3_13,G13_6,Z04/A02/B-G3_13/L03/S03,Z10/A01/B-G13_6/L01/S02
118430,SHELF_260,G16_8,G11_1,Z13/A01/B-G16_8/L02/S02,Z11/A02/B-G11_1/L01/S01
118459,SHELF_280,G5_7,G3_4,Z01/A04/B-G5_7/L01/S02,Z01/A02/B-G3_4/L01/S01
118468,SHELF_165,G0_15,G30_10,Z03/A01/B-G0_15/L03/S01,Z19/A01/B-G30_10/L01/S04
118475,SHELF_163,G22_14,G25_7,Z15/A02/B-G22_14/L01/S04,Z16/A02/B-G25_7/L01/S02
118483,SHELF_143,G19_8,G32_13,Z14/A01/B-G19_8/L03/S04,Z18/A03/B-G32_13/L01/S04
118493,SHELF_325,G0_15,G34_2,Z03/A01/B-G0_15/L02/S04,Z21/A10/B-G34_2/L01/S01
118498,SHELF_077,G11_9,G10_10,Z09/A02/B-G11_9/L01/S03,Z09/A01/B-G10_10/L01/S03
118501,SHELF_019,G7_12,G10_14,Z06/A01/B-G7_12/L02/S01,Z09/A01/B-G10_14/L02/S01
118504,SHELF_085,G28_13,G20_9,Z17/A02/B-G28_13/L01/S01,Z14/A02/B-G20_9/L01/S03
118506,SHELF_324,G11_8,G0_1,Z09/A02/B-G11_8/L03/S04,Z03/A01/B-G0_1/L01/S01
118512,SHELF_262,G4_7,G2_6,Z01/A03/B-G4_7/L02/S04,Z01/A01/B-G2_6/L01/S03
118513,SHELF_029,G8_12,G25_15,Z06/A02/B-G8_12/L03/S03,Z16/A02/B-G25_15/L01/S04
118518,SHELF_017,G19_15,G11_14,Z14/A01/B-G19_15/L01/S02,Z09/A02/B-G11_14/L02/S01
118520,SHELF_009,G17_9,G10_15,Z13/A02/B-G17_9/L01/S03,Z09/A01/B-G10_15/L01/S02
118529,SHELF_180,G4_12,G17_4,Z04/A03/B-G4_12/L01/S02,Z13/A02/B-G17_4/L02/S02
118531,SHELF_125,G14_8,G33_15,Z10/A02/B-G14_8/L02/S02,Z18/A04/B-G33_15/L01/S01
118532,SHELF_110,G20_9,G21_8,Z14/A02/B-G20_9/L02/S02,Z15/A01/B-G21_8/L01/S03
118539,SHELF_196,G20_8,G0_11,Z14/A02/B-G20_8/L01/S03,Z03/A01/B-G0_11/L02/S01
119514,SHELF_191,G21_8,G31_10,Z15/A01/B-G21_8/L01/S01,Z19/A02/B-G31_10/L01/S01
119516,SHELF_191,G0_15,G31_10,Z03/A01/B-G0_15/L01/S01,Z19/A02/B-G31_10/L01/S04
119644,SHELF_113,G19_12,G13_7,Z14/A01/B-G19_12/L03/S04,Z10/A01/B-G13_7/L01/S03
119945,SHELF_229,G11_10,G20_2,Z09/A02/B-G11_10/L01/S04,Z14/A02/B-G20_2/L01/S02
119948,SHELF_237,G2_9,G4_6,Z01/A01/B-G2_9/L03/S03,Z01/A03/B-G4_6/L02/S03
120049,SHELF_129,G5_15,G2_12,Z04/A04/B-G5_15/L02/S03,Z04/A01/B-G2_12/L01/S03
120052,SHELF_023,G19_14,G17_13,Z14/A01/B-G19_14/L01/S04,Z13/A02/B-G17_13/L01/S01
120167,SHELF_232,G2_13,G30_7,Z04/A01/B-G2_13/L02/S02,Z19/A01/B-G30_7/L01/S02
120184,SHELF_148,G11_8,G21_6,Z09/A02/B-G11_8/L02/S01,Z15/A01/B-G21_6/L01/S03
120235,SHELF_288,G20_9,G0_6,Z14/A02/B-G20_9/L03/S02,Z03/A01/B-G0_6/L01/S02
120257,SHELF_184,G14_8,G28_8,Z10/A02/B-G14_8/L03/S04,Z17/A02/B-G28_8/L01/S01
120272,SHELF_165,G5_14,G30_10,Z04/A04/B-G5_14/L01/S04,Z19/A01/B-G30_10/L01/S03
120318,SHELF_194,G3_15,G36_15,Z04/A02/B-G3_15/L01/S03,Z20/A02/B-G36_15/L01/S01
120359,SHELF_322,G30_13,G35_4,Z18/A01/B-G30_13/L02/S02,Z20/A01/B-G35_4/L01/S03
120382,SHELF_162,G19_12,G20_5,Z14/A01/B-G19_12/L03/S01,Z14/A02/B-G20_5/L01/S03
120447,SHELF_265,G28_14,G22_1,Z17/A02/B-G28_14/L02/S03,Z15/A02/B-G22_1/L01/S03
120448,SHELF_075,G20_13,G5_13,Z14/A02/B-G20_13/L02/S04,Z04/A04/B-G5_13/L02/S01
120449,SHELF_001,G14_12,G13_15,Z10/A02/B-G14_12/L01/S02,Z10/A01/B-G13_15/L01/S03
120450,SHELF_049,G19_15,G10_12,Z14/A01/B-G19_15/L02/S03,Z09/A01/B-G10_12/L01/S04
120775,SHELF_082,G20_14,G22_10,Z14/A02/B-G20_14/L02/S01,Z15/A02/B-G22_10/L02/S01
120778,SHELF_067,G11_12,G20_10,Z09/A02/B-G11_12/L01/S04,Z14/A02/B-G20_10/L01/S04
120779,SHELF_016,G8_14,G20_14,Z06/A02/B-G8_14/L01/S02,Z14/A02/B-G20_14/L02/S02
121567,SHELF_192,G19_9,G33_12,Z14/A01/B-G19_9/L01/S04,Z18/A04/B-G33_12/L01/S01
121568,SHELF_296,G28_12,G36_9,Z17/A02/B-G28_12/L01/S02,Z20/A02/B-G36_9/L01/S04
121570,SHELF_156,G17_10,G19_5,Z13/A02/B-G17_10/L01/S01,Z14/A01/B-G19_5/L01/S02
121710,SHELF_278,G3_8,G2_5,Z01/A02/B-G3_8/L02/S01,Z01/A01/B-G2_5/L01/S02
121745,SHELF_004,G21_12,G17_15,Z15/A01/B-G21_12/L03/S02,Z13/A02/B-G17_15/L02/S02
121807,SHELF_087,G7_14,G30_14,Z06/A01/B-G7_14/L01/S03,Z18/A01/B-G30_14/L02/S01
121814,SHELF_159,G22_9,G28_9,Z15/A02/B-G22_9/L03/S04,Z17/A02/B-G28_9/L01/S03
121833,SHELF_088,G16_15,G31_15,Z13/A01/B-G16_15/L02/S02,Z18/A02/B-G31_15/L01/S02
121874,SHELF_299,G28_12,G29_2,Z17/A02/B-G28_12/L02/S01,Z21/A05/B-G29_2/L01/S01
121875,SHELF_007,G11_14,G11_15,Z09/A02/B-G11_14/L01/S04,Z09/A02/B-G11_15/L01/S01
121892,SHELF_109,G19_8,G11_8,Z14/A01/B-G19_8/L01/S02,Z09/A02/B-G11_8/L01/S01
121904,SHELF_198,G13_13,G21_4,Z10/A01/B-G13_13/L02/S02,Z15/A01/B-G21_4/L01/S04
121914,SHELF_304,G2_13,G33_5,Z04/A01/B-G2_13/L03/S04,Z19/A04/B-G33_5/L01/S02
121917,SHELF_219,G22_10,G7_5,Z15/A02/B-G22_10/L03/S02,Z06/A01/B-G7_5/L02/S01
121926,SHELF_285,G0_15,G33_7,Z03/A01/B-G0_15/L03/S02,Z19/A04/B-G33_7/L02/S01
121930,SHELF_124,G11_8,G32_14,Z09/A02/B-G11_8/L01/S02,Z18/A03/B-G32_14/L01/S02
121937,SHELF_169,G2_10,G4_9,Z01/A01/B-G2_10/L03/S04,Z01/A03/B-G4_9/L01/S03
121939,SHELF_236,G31_15,G36_13,Z18/A02/B-G31_15/L02/S04,Z20/A02/B-G36_13/L01/S02
122555,SHELF_237,G5_7,G4_6,Z01/A04/B-G5_7/L01/S01,Z01/A03/B-G4_6/L01/S01
122556,SHELF_219,G5_14,G7_5,Z04/A04/B-G5_14/L03/S03,Z06/A01/B-G7_5/L01/S01
122631,SHELF_176,G25_14,G10_5,Z16/A02/B-G25_14/L03/S04,Z09/A01/B-G10_5/L01/S01
122632,SHELF_116,G21_14,G17_7,Z15/A01/B-G21_14/L02/S04,Z13/A02/B-G17_7/L01/S03
122643,SHELF_157,G21_10,G22_6,Z15/A01/B-G21_10/L03/S01,Z15/A02/B-G22_6/L01/S01
122644,SHELF_226,G13_9,G28_6,Z10/A01/B-G13_9/L01/S02,Z17/A02/B-G28_6/L02/S02
122645,SHELF_034,G16_12,G13_12,Z13/A01/B-G16_12/L02/S01,Z10/A01/B-G13_12/L01/S02
122675,SHELF_319,G3_13,G36_6,Z04/A02/B-G3_13/L01/S04,Z20/A02/B-G36_6/L01/S02
122678,SHELF_164,G14_8,G27_8,Z10/A02/B-G14_8/L03/S02,Z17/A01/B-G27_8/L01/S02
122682,SHELF_215,G3_8,G4_7,Z01/A02/B-G3_8/L02/S03,Z01/A03/B-G4_7/L02/S03
122686,SHELF_067,G10_12,G20_10,Z09/A01/B-G10_12/L01/S04,Z14/A02/B-G20_10/L01/S02
122687,SHELF_182,G13_8,G22_5,Z10/A01/B-G13_8/L03/S01,Z15/A02/B-G22_5/L01/S03
122697,SHELF_130,G2_9,G5_10,Z01/A01/B-G2_9/L03/S04,Z01/A04/B-G5_10/L03/S01
122778,SHELF_082,G32_15,G22_10,Z18/A03/B-G32_15/L02/S03,Z15/A02/B-G22_10/L01/S03
122814,SHELF_269,G30_14,G25_2,Z18/A01/B-G30_14/L02/S04,Z21/A01/B-G25_2/L01/S02
122938,SHELF_024,G32_15,G19_13,Z18/A03/B-G32_15/L03/S02,Z14/A01/B-G19_13/L01/S01
122941,SHELF_071,G31_15,G4_14,Z18/A02/B-G31_15/L02/S01,Z04/A03/B-G4_14/L01/S01
122980,SHELF_045,G24_14,G11_12,Z16/A01/B-G24_14/L02/S01,Z09/A02/B-G11_12/L01/S04
123034,SHELF_087,G21_12,G30_14,Z15/A01/B-G21_12/L01/S04,Z18/A01/B-G30_14/L01/S03
123035,SHELF_096,G22_14,G14_8,Z15/A02/B-G22_14/L01/S02,Z10/A02/B-G14_8/L01/S03
123063,SHELF_031,G10_9,G21_13,Z09/A01/B-G10_9/L03/S04,Z15/A01/B-G21_13/L02/S01
123069,SHELF_321,G2_14,G33_2,Z04/A01/B-G2_14/L02/S03,Z21/A09/B-G33_2/L01/S01
123094,SHELF_035,G13_15,G14_12,Z10/A01/B-G13_15/L02/S02,Z10/A02/B-G14_12/L01/S03
123128,SHELF_185,G5_8,G3_9,Z01/A04/B-G5_8/L01/S04,Z01/A02/B-G3_9/L01/S03
123129,SHELF_237,G3_8,G4_6,Z01/A02/B-G3_8/L03/S03,Z01/A03/B-G4_6/L02/S01
123130,SHELF_184,G19_9,G28_8,Z14/A01/B-G19_9/L02/S02,Z17/A02/B-G28_8/L01/S02
123252,SHELF_084,G25_12,G3_14,Z16/A02/B-G25_12/L03/S02,Z04/A02/B-G3_14/L01/S04
123272,SHELF_025,G16_15,G22_14,Z13/A01/B-G16_15/L02/S01,Z15/A02/B-G22_14/L01/S04
123304,SHELF_005,G19_15,G19_15,Z14/A01/B-G19_15/L02/S02,Z14/A01/B-G19_15/L01/S04
123305,SHELF_042,G16_15,G20_12,Z13/A01/B-G16_15/L03/S02,Z14/A02/B-G20_12/L01/S04
123306,SHELF_018,G17_14,G21_14,Z13/A02/B-G17_14/L01/S04,Z15/A01/B-G21_14/L01/S01
123309,SHELF_136,G16_14,G19_6,Z13/A01/B-G16_14/L02/S02,Z14/A01/B-G19_6/L01/S03
123310,SHELF_091,G21_15,G21_9,Z15/A01/B-G21_15/L02/S01,Z15/A01/B-G21_9/L01/S03
123311,SHELF_136,G21_12,G19_6,Z15/A01/B-G21_12/L01/S03,Z14/A01/B-G19_6/L01/S02
123753,SHELF_289,G3_8,G2_4,Z01/A02/B-G3_8/L01/S04,Z01/A01/B-G2_4/L01/S01
123763,SHELF_043,G16_14,G25_14,Z13/A01/B-G16_14/L01/S04,Z16/A02/B-G25_14/L01/S03
123788,SHELF_059,G21_14,G13_10,Z15/A01/B-G21_14/L01/S03,Z10/A01/B-G13_10/L01/S01
124008,SHELF_010,G24_15,G13_14,Z16/A01/B-G24_15/L03/S02,Z10/A01/B-G13_14/L01/S04
124012,SHELF_206,G3_8,G3_8,Z01/A02/B-G3_8/L01/S02,Z01/A02/B-G3_8/L02/S02
124034,SHELF_016,G30_15,G20_14,Z18/A01/B-G30_15/L02/S03,Z14/A02/B-G20_14/L01/S04
124080,SHELF_158,G5_15,G24_7,Z04/A04/B-G5_15/L03/S01,Z16/A01/B-G24_7/L01/S04
124183,SHELF_100,G25_14,G22_9,Z16/A02/B-G25_14/L03/S02,Z15/A02/B-G22_9/L01/S01
124184,SHELF_102,G7_15,G3_13,Z06/A01/B-G7_15/L01/S01,Z04/A02/B-G3_13/L01/S04
124205,SHELF_026,G20_12,G24_15,Z14/A02/B-G20_12/L03/S02,Z16/A01/B-G24_15/L01/S03
124207,SHELF_158,G16_13,G24_7,Z13/A01/B-G16_13/L01/S04,Z16/A01/B-G24_7/L01/S03
124208,SHELF_089,G21_15,G4_13,Z15/A01/B-G21_15/L01/S03,Z04/A03/B-G4_13/L01/S02
124210,SHELF_074,G11_15,G2_15,Z09/A02/B-G11_15/L01/S01,Z04/A01/B-G2_15/L02/S03
124211,SHELF_030,G13_15,G11_13,Z10/A01/B-G13_15/L03/S02,Z09/A02/B-G11_13/L01/S03
124230,SHELF_271,G17_9,G31_6,Z13/A02/B-G17_9/L01/S04,Z19/A02/B-G31_6/L02/S01
124233,SHELF_263,G5_7,G5_4,Z01/A04/B-G5_7/L01/S04,Z01/A04/B-G5_4/L01/S02
124234,SHELF_117,G31_14,G19_7,Z18/A02/B-G31_14/L01/S01,Z14/A01/B-G19_7/L01/S02
124272,SHELF_063,G2_13,G24_12,Z04/A01/B-G2_13/L02/S03,Z16/A01/B-G24_12/L01/S03
124298,SHELF_204,G17_8,G24_5,Z13/A02/B-G17_8/L03/S03,Z16/A01/B-G24_5/L02/S01
124335,SHELF_026,G13_7,G24_15,Z10/A01/B-G13_7/L02/S01,Z16/A01/B-G24_15/L02/S01
124402,SHELF_021,G22_14,G14_13,Z15/A02/B-G22_14/L03/S04,Z10/A02/B-G14_13/L01/S04
124403,SHELF_036,G21_15,G16_12,Z15/A01/B-G21_15/L03/S02,Z13/A01/B-G16_12/L01/S02
124476,SHELF_031,G24_12,G21_13,Z16/A01/B-G24_12/L03/S01,Z15/A01/B-G21_13/L01/S01
124478,SHELF_064,G11_15,G28_14,Z09/A02/B-G11_15/L03/S04,Z17/A02/B-G28_14/L01/S01
124483,SHELF_151,G10_13,G10_6,Z09/A01/B-G10_13/L02/S01,Z09/A01/B-G10_6/L02/S01
124666,SHELF_093,G17_10,G5_12,Z13/A02/B-G17_10/L01/S03,Z04/A04/B-G5_12/L01/S03
124702,SHELF_016,G13_15,G20_14,Z10/A01/B-G13_15/L02/S03,Z14/A02/B-G20_14/L01/S02
124704,SHELF_029,G14_15,G25_15,Z10/A02/B-G14_15/L02/S04,Z16/A02/B-G25_15/L03/S02
124705,SHELF_214,G13_7,G36_14,Z10/A01/B-G13_7/L02/S02,Z20/A02/B-G36_14/L01/S02
124794,SHELF_152,G4_14,G13_5,Z04/A03/B-G4_14/L01/S01,Z10/A01/B-G13_5/L02/S01
124795,SHELF_245,G4_15,G13_1,Z04/A03/B-G4_15/L03/S04,Z12/A01/B-G13_1/L01/S04
124826,SHELF_051,G16_12,G24_13,Z13/A01/B-G16_12/L03/S01,Z16/A01/B-G24_13/L01/S02
124896,SHELF_158,G3_15,G24_7,Z04/A02/B-G3_15/L01/S04,Z16/A01/B-G24_7/L01/S02
124899,SHELF_032,G19_12,G7_15,Z14/A01/B-G19_12/L02/S04,Z06/A01/B-G7_15/L02/S02
124994,SHELF_149,G5_8,G5_9,Z01/A04/B-G5_8/L03/S01,Z01/A04/B-G5_9/L01/S01
125121,SHELF_038,G28_12,G19_12,Z17/A02/B-G28_12/L02/S04,Z14/A01/B-G19_12/L02/S02
125172,SHELF_261,G11_9,G21_1,Z09/A02/B-G11_9/L02/S03,Z15/A01/B-G21_1/L01/S03
125174,SHELF_120,G28_12,G20_7,Z17/A02/B-G28_12/L01/S03,Z14/A02/B-G20_7/L02/S02
125175,SHELF_304,G5_13,G33_5,Z04/A04/B-G5_13/L02/S01,Z19/A04/B-G33_5/L01/S03
125176,SHELF_121,G16_13,G27_10,Z13/A01/B-G16_13/L02/S01,Z17/A01/B-G27_10/L01/S02
125179,SHELF_272,G22_13,G32_7,Z15/A02/B-G22_13/L01/S02,Z19/A03/B-G32_7/L01/S02
125180,SHELF_002,G3_14,G14_15,Z04/A02/B-G3_14/L01/S01,Z10/A02/B-G14_15/L01/S01
125181,SHELF_182,G8_13,G22_5,Z06/A02/B-G8_13/L01/S03,Z15/A02/B-G22_5/L01/S04
125183,SHELF_112,G11_13,G10_8,Z09/A02/B-G11_13/L02/S03,Z09/A01/B-G10_8/L01/S01
125185,SHELF_182,G22_12,G22_5,Z15/A02/B-G22_12/L02/S02,Z15/A02/B-G22_5/L01/S02
125194,SHELF_148,G10_13,G21_6,Z09/A01/B-G10_13/L02/S04,Z15/A01/B-G21_6/L01/S01
125246,SHELF_129,G2_14,G2_12,Z04/A01/B-G2_14/L01/S02,Z04/A01/B-G2_12/L02/S03
125286,SHELF_089,G10_8,G4_13,Z09/A01/B-G10_8/L02/S01,Z04/A03/B-G4_13/L01/S03
125297,SHELF_305,G11_9,G35_7,Z09/A02/B-G11_9/L01/S04,Z20/A01/B-G35_7/L01/S03
125371,SHELF_271,G17_8,G31_6,Z13/A02/B-G17_8/L01/S02,Z19/A02/B-G31_6/L01/S04
125389,SHELF_270,G28_14,G30_5,Z17/A02/B-G28_14/L03/S01,Z19/A01/B-G30_5/L01/S02
125413,SHELF_123,G20_15,G31_13,Z14/A02/B-G20_15/L02/S04,Z18/A02/B-G31_13/L01/S01
125461,SHELF_095,G20_9,G13_8,Z14/A02/B-G20_9/L02/S03,Z10/A01/B-G13_8/L01/S02
125462,SHELF_215,G4_9,G4_7,Z01/A03/B-G4_9/L03/S01,Z01/A03/B-G4_7/L02/S01
125463,SHELF_053,G13_12,G8_13,Z10/A01/B-G13_12/L01/S03,Z06/A02/B-G8_13/L01/S02
125469,SHELF_258,G2_9,G4_5,Z01/A01/B-G2_9/L03/S01,Z01/A03/B-G4_5/L01/S01
125500,SHELF_180,G4_12,G17_4,Z04/A03/B-G4_12/L01/S03,Z13/A02/B-G17_4/L01/S03
125535,SHELF_040,G10_14,G24_14,Z09/A01/B-G10_14/L03/S01,Z16/A01/B-G24_14/L01/S03
125547,SHELF_080,G16_12,G17_9,Z13/A01/B-G16_12/L01/S02,Z13/A02/B-G17_9/L01/S04
125549,SHELF_024,G21_13,G19_13,Z15/A01/B-G21_13/L02/S01,Z14/A01/B-G19_13/L02/S04
125570,SHELF_035,G17_15,G14_12,Z13/A02/B-G17_15/L02/S01,Z10/A02/B-G14_12/L01/S01
125583,SHELF_053,G14_15,G8_13,Z10/A02/B-G14_15/L03/S01,Z06/A02/B-G8_13/L01/S01
125617,SHELF_163,G7_13,G25_7,Z06/A01/B-G7_13/L03/S03,Z16/A02/B-G25_7/L01/S01
125639,SHELF_045,G22_15,G11_12,Z15/A02/B-G22_15/L02/S01,Z09/A02/B-G11_12/L01/S01
125701,SHELF_250,G3_14,G28_5,Z04/A02/B-G3_14/L02/S02,Z17/A02/B-G28_5/L01/S01
125831,SHELF_066,G31_14,G8_12,Z18/A02/B-G31_14/L02/S01,Z06/A02/B-G8_12/L02/S02
126301,SHELF_236,G4_12,G36_13,Z04/A03/B-G4_12/L02/S03,Z20/A02/B-G36_13/L01/S03
126308,SHELF_138,G19_13,G28_10,Z14/A01/B-G19_13/L01/S03,Z17/A02/B-G28_10/L01/S04
126345,SHELF_279,G5_7,G7_2,Z01/A04/B-G5_7/L02/S04,Z02/A01/B-G7_2/L01/S02
126347,SHELF_215,G2_10,G4_7,Z01/A01/B-G2_10/L02/S04,Z01/A03/B-G4_7/L02/S02
126832,SHELF_002,G21_15,G14_15,Z15/A01/B-G21_15/L01/S04,Z10/A02/B-G14_15/L02/S03
126833,SHELF_133,G22_14,G14_6,Z15/A02/B-G22_14/L03/S03,Z10/A02/B-G14_6/L01/S02
126834,SHELF_096,G24_15,G14_8,Z16/A01/B-G24_15/L02/S01,Z10/A02/B-G14_8/L01/S01
127260,SHELF_122,G17_9,G30_12,Z13/A02/B-G17_9/L02/S01,Z18/A01/B-G30_12/L01/S02
127276,SHELF_005,G4_13,G19_15,Z04/A03/B-G4_13/L01/S03,Z14/A01/B-G19_15/L01/S03
127326,SHELF_058,G13_7,G7_13,Z10/A01/B-G13_7/L02/S03,Z06/A01/B-G7_13/L02/S02
127332,SHELF_021,G5_13,G14_13,Z04/A04/B-G5_13/L01/S03,Z10/A02/B-G14_13/L01/S03
127405,SHELF_145,G5_10,G4_10,Z01/A04/B-G5_10/L03/S01,Z01/A03/B-G4_10/L02/S02
127444,SHELF_130,G3_8,G5_10,Z01/A02/B-G3_8/L02/S04,Z01/A04/B-G5_10/L01/S04
127445,SHELF_315,G4_12,G0_3,Z04/A03/B-G4_12/L03/S03,Z03/A01/B-G0_3/L01/S04
